text,label,label_text,bvid,time
二元制,1,neutral,BV1gXPjzdEMg,83.101
大陆架的中心，地球的十字路口,1,neutral,BV1gXPjzdEMg,157.843
我报赣南师大,1,neutral,BV1ih41147Z6,6.085
这不是美国吗,1,neutral,BV1gXPjzdEMg,140.978
plc社区版来的点个赞,2,positive,BV1GJ411x7h7,5.597
太有那味了,2,positive,BV1gXPjzdEMg,291.396
神权国家,1,neutral,BV1gXPjzdEMg,82.532
好扫兴,0,negative,BV11VA6z2Eaj,77.837
好漂亮,2,positive,BV11VA6z2Eaj,39.763
神权大山,1,neutral,BV1gXPjzdEMg,108.593
茄子最好吃哈哈哈哈,2,positive,BV1PiQZBvEbV,601.61
去你的吧这种比方可打不得,0,negative,BV1gXPjzdEMg,56.075
现在有变化了,1,neutral,BV1gXPjzdEMg,94.277
伊朗是波斯猫,1,neutral,BV1gXPjzdEMg,10.36
玛喜达女士大声唱 太棒了,2,positive,BV1tbq3YVErZ,41.419
我报赣南师大,1,neutral,BV1ih41147Z6,4.615
有皮肤病的就是噩梦,0,negative,BV11VA6z2Eaj,23.956
我爸刚弄死他,1,neutral,BV1ih41147Z6,70.856
第一次,1,neutral,BV1DVPTzhEfy,5.215
先赞后看不行啊,0,negative,BV1gXPjzdEMg,3.384
导师好,2,positive,BV1Ey4y1874y,154.619
我报赣南师大,1,neutral,BV1ih41147Z6,7.059
江南水乡真美。,2,positive,BV11VA6z2Eaj,20.047
既然受到制裁，为什么国家能很富？,1,neutral,BV1gXPjzdEMg,285.715
nb,2,positive,BV1GJ411x7h7,22.249
好看好看,2,positive,BV11VA6z2Eaj,1.268
炮打总统部,1,neutral,BV1gXPjzdEMg,118.074
看完评论区 原来是“霉雨”,1,neutral,BV11VA6z2Eaj,117.097
我也被探讨吗？,1,neutral,BV1Ey4y1874y,45.632
东家和掌柜的,1,neutral,BV1gXPjzdEMg,102.921
被西方洗脑了,1,neutral,BV1gXPjzdEMg,264.784
依旧被骗,1,neutral,BV1GJ411x7h7,15.851
我爸刚弄死他,1,neutral,BV1ih41147Z6,65.687
锕锰氮钨，锶铼锶氮钨,1,neutral,BV1ih41147Z6,128.103
既然受到制裁，为什么国家能很富？,1,neutral,BV1gXPjzdEMg,285.715
把这湿度分我点！干得嗓子冒烟了,1,neutral,BV11VA6z2Eaj,9.982
我爸刚弄死她,1,neutral,BV1ih41147Z6,65.926
"lIllllIlIIIlllIIlllI 11""",1,neutral,BV1GJ411x7h7,0.652
腺嘌呤核苷三磷酸,1,neutral,BV1tbq3YVErZ,8.459
两千年前就锁死的宗教,1,neutral,BV1gXPjzdEMg,133.783
江南没这么穷,1,neutral,BV1gXPjzdEMg,47.725
好亮的眼睛,2,positive,BV1rfwXz6Eih,132.741
76个人站出来！,1,neutral,BV1tbq3YVErZ,52.691
对他有好感 你也是啊哈嘛好用吗,2,positive,BV1tbq3YVErZ,29.118
这跟江南有关系？？？,1,neutral,BV1gXPjzdEMg,50.377
莱德尔（幻视）,1,neutral,BV1tbq3YVErZ,7.376
我报赣南师大,1,neutral,BV1ih41147Z6,3.312
ap t,1,neutral,BV1tbq3YVErZ,157.501
我本无心入江南，奈何江南入我心,2,positive,BV11VA6z2Eaj,9.124
政教合一,1,neutral,BV1gXPjzdEMg,82.969
而是他确实说话不算数,1,neutral,BV1gXPjzdEMg,113.063
2手都要抓，2手都要硬,1,neutral,BV1gXPjzdEMg,111.914
这天气会很难受的,1,neutral,BV11VA6z2Eaj,21.165
烟雨江南,1,neutral,BV11VA6z2Eaj,41.013
这歌有力气,2,positive,BV1ih41147Z6,6.74
真能瞎扯淡,0,negative,BV1gXPjzdEMg,45.312
舒服了,2,positive,BV1tbq3YVErZ,63.891
PCL：千万别点,1,neutral,BV1GJ411x7h7,13.611
伊朗研发核弹能不制裁他吗？,1,neutral,BV1gXPjzdEMg,298.644
波斯弯刀,1,neutral,BV1gXPjzdEMg,25.654
B站经典一播放24个赞,1,neutral,BV1gXPjzdEMg,0.0
A~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,1,neutral,BV1ih41147Z6,175.507
小昭,1,neutral,BV1gXPjzdEMg,234.8
可是下雨也要打工啊，当然很烦,0,negative,BV11VA6z2Eaj,20.866
混合大模型,1,neutral,BV1gXPjzdEMg,78.483
基岩后台,1,neutral,BV1ih41147Z6,117.618
NINTENDO（幻听）,1,neutral,BV1tbq3YVErZ,3.28
《 我 的 世 界 1 . 1 9 版 本 更 新 》,1,neutral,BV1GJ411x7h7,1.656
拼好歌,1,neutral,BV1tbq3YVErZ,3.9
这不是烟雨，烟雨是蒙蒙细雨,1,neutral,BV11VA6z2Eaj,33.343
我爸刚弄死他,1,neutral,BV1ih41147Z6,62.794
栩栩如生,2,positive,BV1gXPjzdEMg,92.831
通篇放屁,0,negative,BV1gXPjzdEMg,1.308
食物特写,1,neutral,BV1ih41147Z6,93.871
아파트  아파트  아파트  아파트,1,neutral,BV1tbq3YVErZ,10.14
就这个?热单制造机?,0,negative,BV1tbq3YVErZ,4.74
汕头云轨投入运营,1,neutral,BV1GJ411x7h7,0.861
我爸刚弄死他,1,neutral,BV1ih41147Z6,64.547
我们的目标是成为泡影,1,neutral,BV1tbq3YVErZ,58.388
比阿富汗强多了,1,neutral,BV1gXPjzdEMg,255.61
朴彩英,1,neutral,BV1tbq3YVErZ,38.392
你这视频是伊朗人做的吗,1,neutral,BV1gXPjzdEMg,290.629
《哥 斯 拉 大 战 金 刚 秘 密 片 段》,1,neutral,BV1GJ411x7h7,0.0
poppy playtime完结了,1,neutral,BV1GJ411x7h7,42.54
二元制,1,neutral,BV1gXPjzdEMg,83.101
小桥流水人家,1,neutral,BV11VA6z2Eaj,45.991
你被骗了,1,neutral,BV1GJ411x7h7,11.016
看过小鞋子,1,neutral,BV1rfwXz6Eih,10.6
自春秋至今皆有官言,1,neutral,BV1gXPjzdEMg,76.86
(⊙o⊙)哇，小鞋子经典,2,positive,BV1rfwXz6Eih,97.719
看成了活络油火锅,1,neutral,BV1PiQZBvEbV,0.47
明教,1,neutral,BV1gXPjzdEMg,21.802
东家和掌柜的,1,neutral,BV1gXPjzdEMg,102.921
翻译真的太草了,2,positive,BV1ih41147Z6,142.827
我报赣南师大,1,neutral,BV1ih41147Z6,2.247
这些文化可带来不了一点凝聚力啊,1,neutral,BV1gXPjzdEMg,243.673
精神状态良好,2,positive,BV1tbq3YVErZ,56.1
同感觉看过,1,neutral,BV1gXPjzdEMg,38.609
马家桥辣椒,1,neutral,BV1PiQZBvEbV,52.058
国家也不富,1,neutral,BV1gXPjzdEMg,293.95
景色绝了,2,positive,BV11VA6z2Eaj,162.492
我报赣南师大,1,neutral,BV1ih41147Z6,14.276
还有300多万就要破亿了!,2,positive,BV1GJ411x7h7,7.831
不敢想湿气多重,0,negative,BV11VA6z2Eaj,4.3
x abracadabra petrified appetite but,1,neutral,BV1tbq3YVErZ,46.568
太刀侠,1,neutral,BV1MswJzREbd,94.914
这雨我真的只想窝家里睡觉,1,neutral,BV11VA6z2Eaj,36.567
我爸刚弄死他,1,neutral,BV1ih41147Z6,74.004
迷你世界破解版,1,neutral,BV1GJ411x7h7,34.335
我爸刚弄死他,1,neutral,BV1ih41147Z6,64.416
阿帕次阿帕次,1,neutral,BV1tbq3YVErZ,15.337
泰西封,1,neutral,BV1gXPjzdEMg,30.355
我报赣南师大,1,neutral,BV1ih41147Z6,18.04
很好听,2,positive,BV1GJ411x7h7,23.442
我报赣南师大,1,neutral,BV1ih41147Z6,7.394
根正苗红,2,positive,BV1gXPjzdEMg,13.204
我报赣南师大,1,neutral,BV1ih41147Z6,1.616
关键词：丢了,1,neutral,BV1gXPjzdEMg,44.179
A~~~~(海绵宝宝）,1,neutral,BV1ih41147Z6,82.796
我爸刚弄死他,2,positive,BV1ih41147Z6,79.021
我报赣南师大,1,neutral,BV1ih41147Z6,4.114
那就说的过去了,1,neutral,BV1gXPjzdEMg,78.319
亲美派没有军权 你想多了,1,neutral,BV1gXPjzdEMg,158.144
年轻人多就应该去宗教化,1,neutral,BV1gXPjzdEMg,289.789
2025了,1,neutral,BV1DT4y1N7Bk,89.304
252人出来，2025年1月18日,1,neutral,BV1tbq3YVErZ,63.948
郭诗琦牛逼克拉斯,2,positive,BV1ih41147Z6,41.698
回南天才最烦,0,negative,BV11VA6z2Eaj,51.034
我报赣南师大,1,neutral,BV1ih41147Z6,11.686
白日梦作、超越腾讯网易,1,neutral,BV1GJ411x7h7,183.352
我爸刚弄死他,1,neutral,BV1ih41147Z6,0.256
罗夏！,2,positive,BV1MswJzREbd,291.972
还有租新娘,1,neutral,BV1gXPjzdEMg,241.168
我报赣南师大,1,neutral,BV1ih41147Z6,27.934
祖宗之法不可变,1,neutral,BV1gXPjzdEMg,134.633
我报赣南师大,1,neutral,BV1ih41147Z6,3.527
回南天,1,neutral,BV11VA6z2Eaj,21.011
他不会是带了十箱酱牛肉吧,1,neutral,BV1PiQZBvEbV,198.026
这个视频以前发过吧,1,neutral,BV1gXPjzdEMg,102.235
风湿骨病的我,1,neutral,BV11VA6z2Eaj,43.431
我报赣南师大,1,neutral,BV1ih41147Z6,27.966
看过,1,neutral,BV1gXPjzdEMg,46.386
热乎,1,neutral,BV1gXPjzdEMg,2.169
伊朗在1935年才改波斯为伊朗,1,neutral,BV1gXPjzdEMg,12.868
我爸刚弄死他,1,neutral,BV1ih41147Z6,75.757
仿佛回到了那年夏天,2,positive,BV1ih41147Z6,121.125
政教合一是没救的,1,neutral,BV1gXPjzdEMg,77.765
你 被 一 个 奸 商 耍 了,1,neutral,BV1GJ411x7h7,0.084
遗像,1,neutral,BV1gXPjzdEMg,85.833
gta6第三支预告,1,neutral,BV1GJ411x7h7,5.503
阿甘p,1,neutral,BV1MswJzREbd,48.556
紧跟时事。,1,neutral,BV1gXPjzdEMg,11.159
童颜大叔音,1,neutral,BV1GJ411x7h7,22.837
梅开2度。,1,neutral,BV1tbq3YVErZ,122.048
伊朗是波斯猫,1,neutral,BV1gXPjzdEMg,10.36
多推,1,neutral,BV11VA6z2Eaj,8.318
江南在哪呢,1,neutral,BV1gXPjzdEMg,45.391
自愿的,1,neutral,BV1GJ411x7h7,7.551
和中国深度合作，只放中国的船过,1,neutral,BV1gXPjzdEMg,287.393
《Windows12震撼发布》,1,neutral,BV1GJ411x7h7,46.281
现在看只有一个声音了,1,neutral,BV1gXPjzdEMg,146.683
我爸刚弄死他,1,neutral,BV1ih41147Z6,69.984
好油,0,negative,BV1PiQZBvEbV,127.204
并非危险时候,1,neutral,BV1gXPjzdEMg,185.68
离着我们很近,1,neutral,BV1gXPjzdEMg,10.293
26年了，还有人吗？,1,neutral,BV1GJ411x7h7,1.321
一会你就发现赞早了,0,negative,BV1gXPjzdEMg,291.396
雨天超讨厌的…,0,negative,BV11VA6z2Eaj,18.562
炮打总统部,1,neutral,BV1gXPjzdEMg,129.706
最高领袖=实权国王，总统=首相,1,neutral,BV1gXPjzdEMg,84.809
以色列隔那么远为啥啊,1,neutral,BV1gXPjzdEMg,197.864
我报赣南师大,1,neutral,BV1ih41147Z6,2.816
我爸刚弄死他,1,neutral,BV1ih41147Z6,63.899
神棍霍梅尼的人海战术,1,neutral,BV1gXPjzdEMg,172.001
发过再学习呗,1,neutral,BV1gXPjzdEMg,109.08
马头味的,1,neutral,BV1PiQZBvEbV,45.825
参考一岗双责,1,neutral,BV1gXPjzdEMg,81.79
我爸刚弄死他,1,neutral,BV1ih41147Z6,77.086
我重生了，重生回到末日前一天,1,neutral,BV1GJ411x7h7,92.524
老板死了,0,negative,BV1gXPjzdEMg,90.898
我报赣南师大,1,neutral,BV1ih41147Z6,5.646
信道容量,1,neutral,BV1gXPjzdEMg,214.932
阿波吃没有得,1,neutral,BV1tbq3YVErZ,20.845
破亿！破亿！,2,positive,BV1GJ411x7h7,1.768
紧跟时事,1,neutral,BV1gXPjzdEMg,6.364
《文化雷区》 这是 Ai 才会用到的词，,1,neutral,BV1gXPjzdEMg,65.706
已经结束了,1,neutral,BV1gXPjzdEMg,98.594
烟雨入江南，山水如墨染…,2,positive,BV11VA6z2Eaj,32.16
好耶，衣服又干不了了,2,positive,BV11VA6z2Eaj,16.079
现在看只有一个声音了,1,neutral,BV1gXPjzdEMg,146.683
好耳熟的旋律,2,positive,BV1tbq3YVErZ,115.217
三国志11里的合肥，谁在中谁就被冲,1,neutral,BV1gXPjzdEMg,156.696
神棍霍梅尼的人海战术,1,neutral,BV1gXPjzdEMg,172.001
我报赣南师大,1,neutral,BV1ih41147Z6,11.718
来劲了大厦落魂灵感嫁给姚家,1,neutral,BV1ih41147Z6,14.794
朦胧烟霭,1,neutral,BV11VA6z2Eaj,35.391
我的世界1.2.9发布内测网站,1,neutral,BV1GJ411x7h7,5.261
高原山地占主,1,neutral,BV1gXPjzdEMg,2.5
。那我要吃马辣隔壁的味道。,1,neutral,BV1PiQZBvEbV,77.701
花果园大街哈哈,2,positive,BV1PiQZBvEbV,316.647
阿帕斯阿帕斯,1,neutral,BV1tbq3YVErZ,93.959
哈哈,2,positive,BV1DT4y1N7Bk,16.102
还没有,1,neutral,BV1rfwXz6Eih,7.243
奶奶~我想要吃萝卜！,2,positive,BV1ih41147Z6,122.628
这个视频以前发过吧,1,neutral,BV1gXPjzdEMg,102.235
波斯,1,neutral,BV1gXPjzdEMg,12.13
汪苏泷～,2,positive,BV1GJ411x7h7,63.907
做法都差不多,1,neutral,BV1PiQZBvEbV,436.636
一条蛇,1,neutral,BV1DT4y1N7Bk,28.291
愿者上钩,1,neutral,BV1GJ411x7h7,1.3
我报赣南师大,1,neutral,BV1ih41147Z6,6.74
APt。,1,neutral,BV1tbq3YVErZ,28.12
我报赣南师大,1,neutral,BV1ih41147Z6,2.879
一听这么贵再来三勺,1,neutral,BV1PiQZBvEbV,81.538
愿 者 上 钩,1,neutral,BV1GJ411x7h7,12.499
每天上一当，当当不一样,1,neutral,BV1GJ411x7h7,26.152
Never gonna tell a lie and hurt you~,1,neutral,BV1GJ411x7h7,114.934
败笔,0,negative,BV11VA6z2Eaj,94.689
额，讨厌雨季,0,negative,BV11VA6z2Eaj,34.5
说江南是说区位，不是经济能力,1,neutral,BV1gXPjzdEMg,51.6
南方人真幸福，美美美,2,positive,BV11VA6z2Eaj,9.711
很用心 ，这个系列肯定大伙,2,positive,BV1DVPTzhEfy,128.221
神权大山,1,neutral,BV1gXPjzdEMg,108.593
烟雨江南多好,2,positive,BV11VA6z2Eaj,22.824
贵阳的饭餐看着可美,2,positive,BV1PiQZBvEbV,561.202
想家了呜呜,0,negative,BV11VA6z2Eaj,80.202
舒服了！！！质感来了,2,positive,BV1tbq3YVErZ,72.555
睡觉睡觉,1,neutral,BV11VA6z2Eaj,37.752
正片开始,2,positive,BV1GJ411x7h7,43.49
遗像,1,neutral,BV1gXPjzdEMg,85.833
伊朗菲尔兹奖,1,neutral,BV1gXPjzdEMg,228.158
啊啊啊啊啊啊啊啊啊,1,neutral,BV1DT4y1N7Bk,53.557
武器A原版,1,neutral,BV1GJ411x7h7,28.905
太有那味了,2,positive,BV1gXPjzdEMg,291.396
这也太难了，腹背都不好受,1,neutral,BV1gXPjzdEMg,196.602
天青色等烟雨而我在等衣服干,1,neutral,BV11VA6z2Eaj,136.921
发过一遍了把,1,neutral,BV1gXPjzdEMg,249.106
半条命出3了！,2,positive,BV1GJ411x7h7,20.191
宗教忽悠不住年轻人了,1,neutral,BV1gXPjzdEMg,258.687
好靓，喜欢！,2,positive,BV11VA6z2Eaj,56.479
我报赣南师大,1,neutral,BV1ih41147Z6,18.92
喜欢吃牛肉的,1,neutral,BV1PiQZBvEbV,418.169
& @vs,1,neutral,BV1tbq3YVErZ,126.374
太极八荒了,1,neutral,BV1tbq3YVErZ,95.32
我爸刚弄死他,1,neutral,BV1ih41147Z6,73.308
哈哈哈,2,positive,BV1PiQZBvEbV,8.454
有点艾薇儿的风格,2,positive,BV1tbq3YVErZ,38.36
好听呀(✪▽✪),2,positive,BV1tbq3YVErZ,12.22
少祷告，多搞科技,1,neutral,BV1gXPjzdEMg,13.887
灰色是沙漠，没人,1,neutral,BV1gXPjzdEMg,59.748
去你的吧这种比方可打不得,0,negative,BV1gXPjzdEMg,56.075
你被骗了,1,neutral,BV1GJ411x7h7,10.053
愿世界和平,2,positive,BV1rfwXz6Eih,103.981
我爸刚弄死他,1,neutral,BV1ih41147Z6,3.635
我爸刚弄死他,1,neutral,BV1ih41147Z6,63.049
我报赣南师大,1,neutral,BV1ih41147Z6,7.303
甚至不如奥匈,1,neutral,BV1gXPjzdEMg,120.352
咋换声优了？,1,neutral,BV1gXPjzdEMg,16.467
最近刚做肠镜不能吃辣的和油腻,1,neutral,BV1PiQZBvEbV,277.1
女神,2,positive,BV1tbq3YVErZ,6.94
马辣是马家桥辣椒面,1,neutral,BV1PiQZBvEbV,61.167
还行，有创意,2,positive,BV1dSwJzqELE,163.682
VAPEV4将在2026年2月17日免费,1,neutral,BV1GJ411x7h7,112.28
听你说话。 阿姨喜欢你,2,positive,BV1ih41147Z6,90.277
《我的世界2》,1,neutral,BV1GJ411x7h7,70.692
不上班的时候，狂风暴雨都好看,1,neutral,BV11VA6z2Eaj,32.668
老板死了,0,negative,BV1gXPjzdEMg,90.898
一亿预订,2,positive,BV1GJ411x7h7,14.994
啊啊啊,1,neutral,BV1ih41147Z6,114.521
他探讨探讨探讨探讨探讨探讨探讨,1,neutral,BV1tbq3YVErZ,83.495
我报赣南师大,1,neutral,BV1ih41147Z6,4.944
看着都潮湿,1,neutral,BV11VA6z2Eaj,15.08
它配和大秦比吗？,0,negative,BV1gXPjzdEMg,36.448
八块钱一份，有点贵啊,1,neutral,BV1PiQZBvEbV,530.394
apt在我们学校放了,1,neutral,BV1tbq3YVErZ,28.843
好看,2,positive,BV11VA6z2Eaj,5.613
我报赣南师大,1,neutral,BV1ih41147Z6,9.806
完了，我的衣服！！！！！,0,negative,BV11VA6z2Eaj,10.273
我嘞个拨片弹贝斯,1,neutral,BV1tbq3YVErZ,130.5
爽，哈哈,2,positive,BV11VA6z2Eaj,29.7
美国闲的没事干,1,neutral,BV1gXPjzdEMg,51.796
摆摆手,1,neutral,BV1GJ411x7h7,4.761
波斯人,1,neutral,BV1gXPjzdEMg,10.287
匹夫无罪，怀璧其罪,1,neutral,BV1gXPjzdEMg,203.335
大貔貅大貔貅,1,neutral,BV1tbq3YVErZ,3.622
阿富汗像江南？,1,neutral,BV1gXPjzdEMg,48.51
记录在案,1,neutral,BV1gXPjzdEMg,289.992
嗯挨了屁,1,neutral,BV1Ey4y1874y,5.803
简称：差生文具多~,1,neutral,BV1gXPjzdEMg,74.562
伊朗是波斯猫,1,neutral,BV1gXPjzdEMg,10.36
家 庭 教 师 第 二季,1,neutral,BV1GJ411x7h7,6.161
我的最爱,2,positive,BV1MswJzREbd,49.348
这是伊斯坦布尔的圣索菲亚大教堂吧,1,neutral,BV1gXPjzdEMg,303.358
Boss进入二阶段,1,neutral,BV1tbq3YVErZ,141.415
多推,1,neutral,BV11VA6z2Eaj,19.554
右上角的华纳,1,neutral,BV1tbq3YVErZ,50.744
君主立宪实君版？,1,neutral,BV1gXPjzdEMg,101.027
这坐家里不是就可以钓鱼？,1,neutral,BV11VA6z2Eaj,12.66
祖宗之法不可变,1,neutral,BV1gXPjzdEMg,134.633
这是伊斯坦布尔的圣索菲亚大教堂吧,1,neutral,BV1gXPjzdEMg,303.358
Gummy,1,neutral,BV1tbq3YVErZ,68.134
"输入：【b, seq_len】",1,neutral,BV1Ey4y1874y,181.736
“世界聚焦于你”,1,neutral,BV1gXPjzdEMg,210.155
还有租新娘,1,neutral,BV1gXPjzdEMg,241.168
没流过血无所畏惧？,1,neutral,BV1gXPjzdEMg,257.743
两千年前就锁死的宗教,1,neutral,BV1gXPjzdEMg,133.783
我报赣南师大,1,neutral,BV1ih41147Z6,9.594
战争之王应该有一席之地,1,neutral,BV1MswJzREbd,113.898
那还选个球,0,negative,BV1gXPjzdEMg,126.153
三楼,1,neutral,BV1GJ411x7h7,8.359
那中东国家 没意见了吧,1,neutral,BV1gXPjzdEMg,17.299
重 生 细 胞 破 解 版,1,neutral,BV1GJ411x7h7,78.653
太好听了,2,positive,BV1tbq3YVErZ,123.378
ckx，阿巴阿巴,1,neutral,BV1tbq3YVErZ,35.074
政教合一的国家不会多好,1,neutral,BV1gXPjzdEMg,119.568
我报赣南师大,1,neutral,BV1ih41147Z6,15.359
《真女人》,1,neutral,BV1DT4y1N7Bk,121.712
看到这个MV之前我一直以为都是中文歌,1,neutral,BV1ih41147Z6,22.58
我报赣南师大,1,neutral,BV1ih41147Z6,1.011
我喜欢你喜欢的。nm,0,negative,BV1ih41147Z6,79.827
记录在案,1,neutral,BV1gXPjzdEMg,289.992
小野马登场,1,neutral,BV1ih41147Z6,135.232
好漂亮啊,2,positive,BV11VA6z2Eaj,18.275
作为无锡人 我还是很喜欢下雨的,2,positive,BV11VA6z2Eaj,30.32
太带感了,2,positive,BV1ih41147Z6,5.28
Windows12发布预告片,1,neutral,BV1GJ411x7h7,14.263
我报赣南师大,1,neutral,BV1ih41147Z6,8.192
君究竟带了多少肉,1,neutral,BV1PiQZBvEbV,228.36
那就说的过去了,1,neutral,BV1gXPjzdEMg,78.319
我爸刚弄死他,1,neutral,BV1ih41147Z6,65.142
不玩手机挺好,2,positive,BV1gXPjzdEMg,254.697
《还可以》,2,positive,BV1gXPjzdEMg,162.891
好的辣椒确实不便宜,1,neutral,BV1PiQZBvEbV,80.41
我报赣南师大,1,neutral,BV1ih41147Z6,9.1
我爸刚弄死他（幻听）,1,neutral,BV1ih41147Z6,66.629
《你  掉  进  陷  阱  了   》,1,neutral,BV1GJ411x7h7,5.161
火星哥这段太好听了！,2,positive,BV1tbq3YVErZ,80.513
我报赣南师大,1,neutral,BV1ih41147Z6,17.623
朴彩英女神,2,positive,BV1tbq3YVErZ,89.84
火星哥开始混音！！！,2,positive,BV1tbq3YVErZ,31.416
张技能五实名观看,1,neutral,BV1tbq3YVErZ,3.672
《文化雷区》 这是 Ai 才会用到的词，,1,neutral,BV1gXPjzdEMg,65.706
破亿预警,2,positive,BV1GJ411x7h7,4.607
其实是27个,1,neutral,BV1gXPjzdEMg,195.522
嗯嗯嗯~,1,neutral,BV1tbq3YVErZ,12.342
我报赣南师大,1,neutral,BV1ih41147Z6,1.729
我报赣南师大,1,neutral,BV1ih41147Z6,8.841
大林带我，三轮车搭我(幻听),2,positive,BV1ih41147Z6,43.263
做功德，做功德。做功德。,1,neutral,BV1tbq3YVErZ,7.871
黑暗欺骗预告,1,neutral,BV1GJ411x7h7,12.284
你    被    骗    了,0,negative,BV1GJ411x7h7,0.0
并非危险时候,1,neutral,BV1gXPjzdEMg,185.68
好家伙，这个还能评论！,2,positive,BV1GJ411x7h7,2.801
土豆是真好吃,2,positive,BV1PiQZBvEbV,576.768
这不是？？,1,neutral,BV1GJ411x7h7,9.121
我报赣南师大,1,neutral,BV1ih41147Z6,12.126
老师我风湿要犯了,0,negative,BV11VA6z2Eaj,26.332
啊胖子啊胖子,1,neutral,BV1tbq3YVErZ,52.131
推荐1.5倍看,1,neutral,BV1Ey4y1874y,80.519
好喜欢这样,2,positive,BV11VA6z2Eaj,28.475
假戏真做了属于是,1,neutral,BV1GJ411x7h7,3.376
我刚刚洗的衣服啊,0,negative,BV11VA6z2Eaj,17.0
以色列呢,1,neutral,BV1rfwXz6Eih,36.954
彩英好可爱啊,2,positive,BV1tbq3YVErZ,41.832
南无僧伽吒,1,neutral,BV11VA6z2Eaj,0.0
南朝四百八十寺，多少楼台烟雨中,1,neutral,BV11VA6z2Eaj,55.032
子弹时间,1,neutral,BV1MswJzREbd,271.438
这是神仙钓位,2,positive,BV11VA6z2Eaj,1.736
先赞后看不行啊,0,negative,BV1gXPjzdEMg,3.384
圣火已经熄灭,1,neutral,BV1gXPjzdEMg,27.462
已经动漫化了,1,neutral,BV1GJ411x7h7,2.061
美国闲的没事干,1,neutral,BV1gXPjzdEMg,51.796
草！走！忽略！ጿ ኈ ቼ ዽ ጿ,1,neutral,BV1GJ411x7h7,174.067
意义明确的特写,1,neutral,BV1ih41147Z6,92.918
去你的吧这种比方可打不得,0,negative,BV1gXPjzdEMg,56.075
波斯女孩，看看小昭就知道了,1,neutral,BV1gXPjzdEMg,264.761
这可不是石油诅咒别乱用,1,neutral,BV1gXPjzdEMg,294.373
PCL2,1,neutral,BV1GJ411x7h7,10.5
马辣牛咸羊鲜鸡甜,1,neutral,BV1PiQZBvEbV,44.089
不然怎么样,1,neutral,BV1gXPjzdEMg,224.882
好欢乐的mv,2,positive,BV1tbq3YVErZ,33.62
离着我们很近,1,neutral,BV1gXPjzdEMg,10.293
玫瑰宫真的很可惜,1,neutral,BV1rfwXz6Eih,19.145
我报赣南师大,1,neutral,BV1ih41147Z6,7.075
我报赣南师大,1,neutral,BV1ih41147Z6,4.704
沙特为什么不挖人工河道,1,neutral,BV1gXPjzdEMg,208.427
是一个看不起中国的国家,1,neutral,BV1gXPjzdEMg,0.433
那就是不算数啊,0,negative,BV1gXPjzdEMg,113.896
Jisoo：好，表演的非常到位,2,positive,BV1tbq3YVErZ,167.426
我爸刚弄死他,1,neutral,BV1ih41147Z6,62.125
火星哥好帅,2,positive,BV1tbq3YVErZ,67.159
一 亿 预 告,1,neutral,BV1GJ411x7h7,9.011
空降2：00,1,neutral,BV1GJ411x7h7,46.84
小鞋子的女孩好可爱呀,2,positive,BV1rfwXz6Eih,63.29
他不是没了吗,1,neutral,BV1gXPjzdEMg,105.799
多推,2,positive,BV11VA6z2Eaj,15.606
那就说的过去了,1,neutral,BV1gXPjzdEMg,78.319
小时候光顾着看鸟叔了,1,neutral,BV1ih41147Z6,70.752
自信点，就是反复无常,1,neutral,BV1gXPjzdEMg,145.055
他们根本不听,1,neutral,BV1gXPjzdEMg,102.568
整段垮掉,0,negative,BV11VA6z2Eaj,98.302
《自 投 罗 网》,1,neutral,BV1GJ411x7h7,0.611
宗教忽悠不住年轻人了,1,neutral,BV1gXPjzdEMg,258.687
这段是真的好听,2,positive,BV1tbq3YVErZ,38.594
0cv14,1,neutral,BV1tbq3YVErZ,127.379
紧跟时事。,1,neutral,BV1gXPjzdEMg,11.159
伊朗大学女性很多,1,neutral,BV1gXPjzdEMg,266.447
当然,1,neutral,BV1rfwXz6Eih,7.364
伊朗大学女性很多,1,neutral,BV1gXPjzdEMg,266.447
裴涩琪,1,neutral,BV1DT4y1N7Bk,9.824
我爸刚弄死他,1,neutral,BV1ih41147Z6,75.96
我爸刚弄死他,1,neutral,BV1ih41147Z6,65.707
看来这家一般般,0,negative,BV1PiQZBvEbV,236.217
这光追不行啊，赶快换5090吧。,1,neutral,BV11VA6z2Eaj,19.138
一亿助力,1,neutral,BV1GJ411x7h7,5.744
委内瑞第一啦,1,neutral,BV1gXPjzdEMg,268.923
pcl2来的,1,neutral,BV1GJ411x7h7,5.462
不对，90人。,1,neutral,BV1tbq3YVErZ,129.255
洗的衣服直接晾的长蘑菇,1,neutral,BV11VA6z2Eaj,54.489
生化危机点烟的镜头呢?,1,neutral,BV1MswJzREbd,275.661
现在看只有一个声音了,1,neutral,BV1gXPjzdEMg,146.683
炮打总统部,1,neutral,BV1gXPjzdEMg,118.074
sudo apt --fix-broken install,1,neutral,BV1tbq3YVErZ,51.167
A··················,1,neutral,BV1ih41147Z6,138.177
我报赣南师大,1,neutral,BV1ih41147Z6,5.085
我报赣南师大,1,neutral,BV1ih41147Z6,5.76
听apt需要配mv食用,1,neutral,BV1tbq3YVErZ,0.878
我怕死，我怕死，我怕死！！！！,0,negative,BV1tbq3YVErZ,46.898
